image,loop_scattering,background_ring,strong_background,diffuse_scattering,artifact,ice_ring,non_uniform_detector
imd9-1,0,1,0,0,0,0,0
18498_1_E2_001,1,1,1,0,0,0,0
137022_1_0001,1,1,1,0,0,0,0
198681_2_00001,1,0,1,0,1,0,0
p4_3_001,0,1,0,0,0,0,0
idp1723-1_B,0,1,0,0,0,0,0
idp02458-2_A,1,1,0,0,0,0,0
T2869_1_E1_001,0,0,1,0,0,0,0
IDP01115-1,0,0,0,0,0,0,0
sxy5-4,1,1,0,0,0,0,0
60026_1_001,0,1,0,0,0,0,0
232857g1_x0001,0,0,1,0,0,1,0
15959_3_001,0,0,0,0,0,0,1
135699_2_00001,1,0,1,0,0,0,0
kiq1-6_6_001,0,1,0,0,0,0,0
IDP00573_3GO9.0001,0,0,0,0,0,0,0
SA2_c3ac,0,0,0,0,0,1,0
88778_1_E1_001,1,0,1,0,0,0,0
61229_1_E1_001,0,0,0,0,0,0,0
202757_1_E1_00001,1,0,1,0,0,0,0
EGL-8-3_1_001,0,0,0,0,0,0,0
81620_2_001,1,0,1,0,0,0,0
xtal_1_scan_1-low.0001,0,1,0,0,0,0,0
85341_3_001,0,0,1,0,0,1,0
idp92047c,0,1,0,0,0,0,0
19456_3_E1_001,0,0,0,0,0,0,0
103409_1_E2_001,0,0,1,0,0,0,0
77705_1_E1_001,0,1,1,0,0,0,0
SA49_6_set,0,1,0,0,0,0,0
idp04077a,0,0,0,0,0,0,0
81567_1_E1_001,0,1,1,0,0,0,0
k4_b06_HR.0001,0,0,0,0,0,0,0
120448_1_E1_001,1,0,1,0,0,0,0
15971_1_E2_121,1,0,0,0,0,0,0
20282_1_E1_001,0,0,1,0,0,0,0
109875_1_001,1,0,1,0,0,0,0
175770_1_00001,0,0,1,0,1,0,0
109793_M1_G10_data.0001,0,1,0,0,0,0,0
255936e1_y0001,0,0,1,0,1,0,0
83371_1_E1_001,1,1,0,0,0,0,0
ANT_S-SAD_S-SAD2_1_0001,0,0,1,0,1,0,0
xtal1-M1E11_ASA_dataset2.0001,0,1,0,0,0,1,0
JHI9-2_2_001,1,1,0,0,0,0,0
oaf3-6,0,1,0,0,0,0,0
am-a1a9g.0001,0,1,0,0,0,0,0
131780_4_0001,0,1,1,0,0,0,0
169248_1_E2_0001,1,0,1,0,0,0,0
200198_1_E1_00001,1,1,1,0,0,0,0
206770a6_ax0001,0,1,1,0,0,0,0
263060g10_x0001,0,1,1,0,0,0,0
79929_1_E2_001,1,0,1,0,0,0,0
107112_2_E1_001,1,0,0,0,0,0,0
185512_2_001,1,0,0,0,0,1,0
150981_2_E2_0001,1,0,0,0,0,0,0
jqg8-3_9_001,0,1,1,0,0,0,0
62235_1_E2_001,1,0,0,0,0,0,0
26958_1_E2_001,1,1,1,0,0,0,0
86941_1_E2_001,1,1,1,0,0,0,0
uft3-10_test,0,1,0,0,0,0,0
idp90258f,0,0,0,0,0,0,0
LPG76_x18_low.0001,0,1,0,0,0,0,0
83476_1_E1_001,0,1,0,0,0,0,0
40976_2_001,1,1,0,0,0,0,0
13055_4_001,0,0,0,0,0,0,0
200958_1_E2_00001,1,0,1,0,0,0,0
81155_3_E1_181,1,1,1,0,0,0,0
234468b2_x0001,0,0,1,0,0,0,0
IDP91235_91235-6_1_0001,1,0,1,0,0,0,0
158843_1_0001,0,1,0,0,0,0,0
80884_1_E1_001,0,1,0,0,0,0,0
267395e2_x0001,0,0,1,0,1,0,0
94235_1_E1,0,1,1,0,0,0,0
10584_3_001,0,1,1,0,0,0,0
91629_2_001,0,1,1,0,0,0,0
157538_1_E1_0001,1,0,1,0,0,0,0
T3996_1_E2_001,1,0,0,0,0,0,0
cdi19_proC_E1_x2_data.0001,0,1,0,0,0,0,0
9969_1_E2_001,0,1,0,0,0,0,0
81155_1_E1_001,1,1,1,0,0,0,0
9_055A_1_001,0,1,0,0,1,1,0
174211_1_00001,1,1,1,0,0,0,1
37842_2_001,1,0,0,0,0,0,0
136442_2_0001,0,1,1,0,0,0,0
xBs1.0120,0,1,0,0,0,0,0
59460_1_E2_001,1,0,0,0,0,1,0
idp01739-2_A,0,0,0,0,0,1,0
TK-1-H2-x1.0001,0,0,0,0,0,0,0
T3527_2_E1_001,0,0,0,0,0,0,0
20044_3_E1,0,0,0,0,0,0,0
68112_3_E2_001,1,1,1,0,0,0,0
12217_3_001,1,0,0,0,0,0,0
34719_1_E2,0,0,0,0,0,0,0
198727_2_00001,0,0,1,0,0,0,0
262775a12_y0001,0,1,1,0,0,0,0
59460_2_001,1,1,0,0,0,1,0
19051_2_E1_001,0,0,0,0,0,0,0
40629_1_E2_001,1,0,1,0,0,0,0
185626_1_001,1,1,0,0,0,0,1
125169_1_E2_001,1,0,1,0,0,0,0
159752_2_0001,0,1,1,0,0,0,0
XF_5_set,0,1,0,0,0,0,0
25602_1_E1_001,1,1,1,0,0,0,0
ukc9-1,0,1,0,0,0,0,0
9172_102_001,1,1,0,0,0,0,0
qoj5-5,0,1,1,0,0,0,0
152852_1_0001,0,1,0,0,0,0,0
hot1-4,0,1,0,0,0,0,0
11785_5_E2_001,0,0,0,0,0,0,1
ood3-7_3_001,0,1,0,0,0,0,0
phiPos92_0001,1,0,0,0,0,0,0
32736_2_001,0,1,1,0,0,1,0
138630_3_0001,0,1,0,0,0,0,0
152351_2_0001,1,0,1,0,0,0,0
158843_2_0001,0,1,0,0,0,0,0
176298_1_00001,0,0,1,0,0,1,0
153147_1_E2_0001,1,1,0,0,0,0,0
192772_1_E2_00001,1,0,1,0,0,0,0
5734_C12_low.0001,0,1,0,0,0,0,0
155415_1_0001,1,0,1,0,0,0,0
80884_2_001,0,1,1,0,0,0,0
cps041-11_1,0,1,0,0,0,0,0
52052_1_E1_001,1,0,1,0,0,0,0
IDP91778-11ano,0,0,1,0,0,0,0
195844_1_E1_00001,0,0,1,0,0,0,0
idp90626b,0,1,1,0,0,1,0
x257041_00001,0,0,1,0,0,0,0
62940_2,0,1,1,0,0,0,0
94021_1_E2,1,1,0,0,0,0,0
63667_2,1,0,0,0,0,0,0
IDP05677_3_PKa.0001,0,1,1,0,0,0,0
ebi6_4_1_001,0,1,0,0,0,0,0
91753_1_E1_001,0,0,1,0,0,0,0
19058_2_E1_001,1,0,1,0,0,0,0
38657_2_001,0,1,0,0,0,1,0
DWF3_12_1_001,0,1,0,0,0,0,0
170258_1_E1_00001,1,0,1,0,0,0,0
iqo4-7_B,0,1,0,0,0,0,0
146947_1_E1_0001,1,1,0,0,0,0,0
11c12p3_1_E1_001,0,1,1,0,0,0,0
bjp_plate2-b3_LR_6_001,0,1,0,0,0,0,0
168564_2_0001,1,0,1,0,0,0,0
VBD7_2_2_1,0,1,0,0,0,0,0
10167_1_001,0,0,1,0,0,0,0
113062_2_001,0,1,0,0,0,0,0
idp00624i,0,1,0,0,0,1,0
188066_2_001,0,1,0,0,0,1,1
204_Pi_C10_data2.0001,0,1,0,0,0,0,0
185823_1_E2_001,1,0,0,0,0,0,1
a6-2g-peak.0001,0,1,0,0,0,0,0
64991_3,0,1,0,0,0,0,0
lpg1851_x10b_rm.0001,1,1,0,0,0,0,0
160592_2_00001,1,0,1,0,0,0,0
64790_1_E2,0,1,1,0,0,0,0
67349_2_001,1,0,1,0,0,0,0
53059_1_E1_001,0,1,1,0,0,0,0
180314_1_E1_00001,1,0,1,0,0,0,0
152351_1_E1_0001,0,0,1,0,0,0,0
126867_2_001,0,0,0,0,0,1,0
hv1.4_3,0,1,0,0,0,0,0
119347_2_001,1,1,0,0,0,0,0
52652_1_001,1,0,1,0,0,0,0
117367_1_E2_001,1,0,1,0,0,0,0
117317_1_E2_001,1,1,0,0,0,0,0
194717_3_00001,1,0,1,0,0,0,0
idp05511.1sm-b,0,0,1,0,0,0,0
EFE0010-2_A,0,0,0,0,0,0,0
idp92102b,0,0,1,0,0,1,0
zza1-5_1_001,1,0,0,0,0,0,0
uwl9-16_4_001,1,1,0,0,0,0,0
ekw0_12_1_001,0,1,0,0,0,0,0
21c10p2_2_E3_001,0,0,0,0,0,0,0
20478_1_E1_001,1,0,0,0,0,0,0
200867_1_E2_00001,1,1,1,0,0,0,0
100967_1_E2_001,1,1,0,0,0,0,0
195021_1_E2_00001,1,0,1,0,0,0,1
125796_1_E1_001,0,1,1,0,0,0,0
233841f11_z0001,0,0,1,0,0,1,0
cmo-5_7_1_001,0,1,0,0,0,0,0
idp90300b,0,1,0,0,0,0,0
200632_2_00001,0,1,1,0,0,0,0
137969_1_E2_0001,1,1,0,0,0,0,0
152414_1_E2_0001,1,0,1,0,0,0,0
tstm1439nad-4,0,1,0,0,0,0,0
137969_2_0001,1,1,1,0,0,0,0
idp05250.3-p4-c,0,0,0,0,0,0,0
TSTM4063natATP2_26Sep080001,0,0,1,0,0,0,0
IDP01205_c_1_2_0001,0,1,0,0,0,0,0
115685_2_001,1,0,1,0,0,0,0
90419_1_E1_001,1,0,1,0,0,0,0
89250_1_241,1,0,0,0,0,0,0
x255309_setdb1_SG602_screen_0001,0,0,1,0,0,0,0
127801_1_001,1,0,0,0,0,0,0
179492_1_E1_00001,1,1,1,0,0,0,0
15959_1_E2_001,0,1,1,0,0,0,0
IDP01011_3gbx.0001,0,0,1,0,0,0,0
r1_00001,0,1,1,0,0,0,1
IUT-8-5_1_001,0,1,1,0,0,0,0
119241_1_E1_001,1,1,1,0,0,1,0
sd5_4_hr_001,0,0,1,0,0,1,0
28056_18_001,1,0,1,0,0,0,0
67115_1_E1_001,1,0,0,0,0,0,0
xtal-1-h8-ind-gly.0001,0,1,0,0,0,0,0
dkp0-3,0,1,0,0,0,0,0
53453_1_E1_001,1,0,0,0,0,0,0
208475_1_E2_00001,0,1,1,0,0,0,0
125749_3_001,1,1,1,0,0,0,0
208816_1_00721,1,1,1,0,0,0,0
173330_1_00001,1,0,0,0,0,1,0
15971_1_E1_121,1,0,0,0,0,0,0
e-sno-5_2_001,0,0,1,0,0,0,0
CPS-1836_Pn2_x255422,1,0,0,0,1,0,0
200063_1_E1_00001,0,0,0,0,0,0,0
PegH10-G1P-xtal1.0001,0,1,0,0,0,0,0
126564_2_001,0,1,0,0,0,0,0
206237_1_E2_00001,1,0,1,0,0,0,0
105426_3_001,1,0,0,0,0,0,0
200873f12_x0001,0,0,0,0,0,0,0
196606_2_00001,1,1,1,0,0,0,0
B3Au1_2_00001,1,1,0,0,0,0,0
55440_1_E1_001,1,0,1,0,0,0,0
48017_1_E1_001,1,1,1,0,0,0,0
259821a10_x0370,1,0,1,0,0,0,0
60603_1_E2_001,0,0,0,0,0,0,0
T6ODM_AKG_A6_2_0001,0,0,0,0,0,0,0
5995_2_001,1,0,1,0,0,0,0
55404_1_E1_001,1,1,1,0,0,0,0
65846_2_001,1,1,0,0,0,0,0
hv1.12_03MAY2006_031e8_1_001,0,1,0,0,0,0,0
41002_2_001,0,0,1,0,0,0,0
40499_2_001,1,0,1,0,0,0,0
98291_5_E2_001,1,1,1,0,0,0,0
49932_1_E2_001,1,1,1,0,0,0,0
idp91076-7-a_2_3_1,0,1,1,0,0,0,0
ETS1-13_1_001,1,1,0,0,0,0,0
Is12_4_set,1,1,0,0,0,0,0
vby1-1,0,1,0,0,0,0,0
266003f3_z0001,0,0,1,0,0,0,0
xtal3.0001,0,0,0,0,0,0,0
150138_3_E2_0001,1,0,1,0,0,0,0
10270_1_E1_001,0,0,0,0,0,1,0
41376_1_E1_001,1,0,1,0,0,0,0
vod9-4b,1,1,0,0,0,0,0
148872_1_E1_0001,1,1,1,0,0,0,0
T3695_1_001,0,0,0,0,0,0,0
158624_2_0001,1,1,1,0,0,0,0
210555_1_00001,1,0,1,0,0,0,0
19480_1_E2_181,0,0,0,0,0,0,0
12972_2_001,1,1,0,0,0,0,0
13193_4_001,1,0,0,0,0,0,0
12058_1_E1_001,1,0,0,0,0,0,0
111501_1_E1_001,1,0,1,0,0,0,0
88089_2_001,1,0,0,0,0,0,0
idp01254c,0,0,0,0,0,0,0
133057_1_E1_0001,1,1,0,0,0,0,0
263060b2_x20001,0,0,1,0,0,1,0
91320_1_E1_001,1,0,1,0,0,0,0
19427_1_E2_001,0,1,0,0,0,0,0
93315_2_001,0,1,1,0,0,0,0
53083_2_E2_001,0,0,1,0,0,0,0
85482_1_E2_001,1,0,1,0,0,0,0
EBK5_10_1_001,0,0,0,0,0,0,0
148814_1_E2_0001,1,1,1,0,0,0,0
152245_3_E2_0001,0,0,0,0,0,0,0
117155_1_E1_001,0,1,0,0,0,0,0
71942_2_001,1,1,1,0,0,0,0
tm1_1_1,0,1,1,0,0,0,0
95304_3,0,1,0,0,0,0,0
19750_1_001,0,0,0,0,0,0,0
66070_2,0,1,0,0,0,0,0
39256_1_E1_001,0,1,0,0,0,0,0
178711_2_00001,1,0,1,0,0,0,1
66474_2_001,1,0,1,0,0,0,0
34325_1_E1_001,0,0,0,0,0,0,0
30913_2,0,1,0,0,0,0,0
93729_2_E2,1,0,0,0,0,0,0
T3996_2_001,0,0,0,0,0,0,0
15797_1_E1_001,0,0,0,0,0,0,0
zza1-9_1_001,1,1,0,0,0,0,0
176078_2_00001,1,0,1,0,0,0,0
P8_2,1,1,0,0,0,0,0
169297_1_0001,1,0,0,0,0,0,0
3577_M3_E1_data.0001,0,0,1,0,0,0,0
88650_1_E2_001,1,0,1,0,0,0,0
286982c9_y_0001,0,0,1,0,0,0,0
idp90922ag,0,0,0,0,0,0,0
maz6-09_12_00001,0,1,1,0,0,0,0
47717_1_E1_001,0,1,0,0,0,1,0
I20su.0001,0,0,0,0,0,0,0
186708_1_E1_00001,1,1,1,0,0,0,0
200814_1_00001,0,1,1,0,0,1,1
118866_2_001,1,0,1,0,0,0,0
IDP102505B_PKa.0001,0,1,0,0,0,0,0
idp92074a,0,0,0,0,0,1,0
112260_1_E1_001,1,0,1,0,0,0,0
idp91417a,0,1,0,0,0,0,0
113239_2_001,0,1,1,0,0,0,0
152245_3_E1_0001,0,0,0,0,0,0,0
IDP01791_N1-new_1_0001,0,1,1,0,0,0,0
261062c8_y20001,0,0,1,0,0,1,0
113277_2_E2_001,0,1,1,0,0,0,0
HMCb11_AY6-7_00001,0,0,1,0,0,1,0
177789_2_00001,0,0,1,0,0,0,0
140663_2_0001,0,0,1,0,0,0,0
idp95081-c_1_1_8,1,1,0,0,0,0,0
67349_1_E1_001,0,0,1,0,0,0,0
13517_3_E2_001,1,0,0,0,0,0,0
177916_2_E1_00001,1,1,1,0,0,0,0
24756_4_001,1,0,1,0,0,0,0
139473_1_E2_0001,0,1,1,0,0,1,0
ProlWT_NaGP_2_00001,0,1,0,0,0,0,0
xtal1-M1E11_ASA.0001,0,0,0,0,1,0,0
236774g7_redo_y0001,1,0,1,0,0,0,0
124690_1_E2_001,1,0,1,0,0,0,0
1246_1_E1_001,1,1,0,0,0,0,0
qmk2-10,1,1,0,0,0,0,0
43639_1_001,1,1,1,0,0,0,0
90356_1_E2_001,0,1,1,0,0,0,0
kuf0-5,1,1,0,0,0,0,0
72284_1_001,1,0,1,0,0,1,0
T3702_2_001,0,0,0,0,0,0,0
64161_1_E1,1,0,0,0,0,1,0
160722_1_E1_0001,1,1,1,0,0,0,0
155793_1_E1_0001,0,1,1,0,0,0,0
VFE0001_collect_May30_2017_0301,0,0,1,0,0,0,0
60302_2_001,0,0,0,0,0,0,0
C5_3_001,1,0,0,0,0,0,0
135840_2_0001,0,1,0,0,0,0,0
252788c1_z0001,0,0,1,0,1,0,0
bct2-6-snap_1_001,1,0,1,0,0,0,0
jcw6-14_1_00001,1,0,1,0,0,0,0
11c12p3_1_E3_091,1,1,0,0,0,0,0
36135_2_001,1,0,1,0,0,0,0
192787_1_00001,0,0,1,0,0,0,1
xtal1_data_00001,0,1,0,0,0,0,0
Is2_3_SET,0,1,0,0,0,0,0
112657_1_E1_001,0,1,1,0,0,0,0
Idp90805_crystal1_1_0001,0,1,0,0,0,0,0
idp02527-1_A,0,0,0,0,0,0,0
you2-9_1_001,0,1,0,0,0,0,0
82268_1_E1_001,1,0,1,0,0,0,0
156999_2_0001,1,0,1,0,0,0,0
X1_REM.0001,0,1,0,0,0,0,0
PSA0006_26July14_collect_0001,0,0,1,0,0,0,0
vhm0-7,0,1,0,0,0,0,0
apc110119gmc,1,0,0,0,0,1,0
idp91125-aa,0,1,0,0,0,0,0
PG172IMP_peak.0001,1,0,0,0,0,0,0
5995_1_E2_001,1,0,1,0,0,0,0
tm0875_8p44_2_001,0,1,1,0,0,0,0
IDP02643-1,0,1,0,0,0,0,0
54183_1_E1_001,1,1,1,0,0,0,0
44156_1_E2_001,0,1,1,0,0,0,0
idp92639c,1,0,1,0,0,0,0
AQU7-6_1_001,0,1,1,0,0,0,0
24-d30-1.0001,1,1,1,0,0,1,0
89078_2_001,1,1,0,0,0,0,0
37523_2_001,1,0,1,0,0,0,0
126079_2_001,1,0,1,0,0,0,0
147192_1_E1_0001,0,1,1,0,0,0,0
IDP95086-3,1,1,0,0,0,1,0
a1c8g2-peak.0001,0,1,0,0,0,0,0
95182_1_E1,1,1,1,0,0,0,0
91667_1_E2_001,0,1,1,0,0,0,0
171206_1_E1_001,0,0,1,0,1,0,0
IDP04689-3b,1,1,0,0,0,0,0
107810_1_E2_001,0,0,1,0,0,0,0
bsa9-1b,1,1,0,0,0,0,0
12562_4_E3_001,0,0,0,0,0,0,0
gw004-2,0,0,0,0,0,0,0
idp05232b,0,1,0,0,0,0,0
200672_1_E2_00001,1,0,1,0,0,0,0
m4B8su.0001,0,0,0,0,0,1,0
17848_2,1,0,1,0,0,0,0
152351_1_E2_0001,1,1,1,0,0,0,0
hky1-5_7_00001,1,0,1,0,0,0,0
dcb21-4_1_001,0,0,0,0,0,0,0
T1852_1_E2_001,0,1,0,0,0,0,0
PentanoicM1B10cryo.0001,0,1,1,0,0,0,0
idp00076-2_2_B,1,1,0,0,0,0,0
xgy3-13_3_001,1,1,1,0,0,0,0
174308_1_E1_00001,1,0,1,0,0,0,0
idp91519b,0,0,0,0,0,1,0
16c35p2_1_E3_121,0,1,1,0,0,0,0
99202_2_001,0,0,1,0,0,0,0
200827_1_E2_00001,1,0,1,0,0,0,0
djk5-15_1_001,1,1,0,0,0,0,0
sm4d9p2.0001,0,1,0,0,0,0,0
207391d3_y0001,0,0,1,0,0,0,0
T3702_1_E2_001,1,0,0,0,0,0,0
3332_1_001,0,0,1,0,0,0,0
you2-2_1_001,0,1,0,0,0,0,0
109125_2_001,1,0,1,0,0,0,0
137144_2_0001,1,1,1,0,0,0,0
61537_1_E2_001,0,0,0,0,0,0,0
134276_2_0001,1,0,0,0,0,0,0
120440_1_001,1,1,1,0,0,0,0
92179_6pk.0001,0,1,0,0,0,0,0
10230_4_E3_001,0,0,0,0,0,0,0
rak0-3,1,1,0,0,0,0,0
75004_2_001,1,0,0,0,0,0,0
AV3_20150506_screen_0001,1,1,1,0,0,0,0
140790_2_00001,1,0,1,0,0,0,0
163592_1_0001,1,1,1,0,0,0,0
159473_1_E2_0001,0,1,1,0,0,0,0
IDP02355_3JTJ_lowres.0001,0,0,0,0,0,0,0
obr5-2,0,1,1,0,0,0,0
26201_1_E2_001,1,0,0,0,0,0,0
200063_2_00001,0,1,0,0,0,0,1
115674_1_E1_001,1,0,1,0,0,0,0
166551_2_0001,0,0,0,0,0,0,0
130701_1_E2_001,0,1,0,0,0,0,0
tyra_heme10_4_001,0,1,1,0,0,0,0
92225_3_001,1,0,1,0,0,0,0
148396_2_0001,0,0,1,0,0,0,0
130763_1_E2_001,0,1,1,0,0,0,0
156851_1_E1_0001,0,0,0,0,0,0,0
167720_1_E1_0001,1,0,1,0,0,0,0
139776_1_E1_0001,0,1,1,0,0,0,0
83371_2_001,0,1,0,0,0,0,0
bjp_plate2-b3_LR_8_001,0,1,0,0,0,0,0
56319_1_E2_001,0,0,1,0,0,0,0
cjs5-2,0,0,0,0,0,0,0
T2732_1_001,1,1,0,0,0,0,0
102219_1_E1_001,0,1,1,0,0,0,0
mmj4-2,1,1,0,0,0,0,0
JEB4-16_1_001,0,1,0,0,0,0,0
31090_1_E2,1,0,0,0,0,0,0
12c19p1_2_E3_001,0,0,0,0,0,0,0
idp01611-3_B,0,1,0,0,0,0,0
82455_1_001,0,0,1,0,0,0,0
40499_1_E2_001,1,1,1,0,0,0,0
41341_1_E2_001,1,1,0,0,0,0,0
IDP04524-3a,1,1,0,0,0,0,0
sls0-6,0,1,0,0,0,0,0
16430_1_E3_001,0,1,1,0,0,0,0
rao5-1,1,1,0,0,0,0,0
61229_2_001,1,0,0,0,0,0,0
T1823_2_001,0,0,0,0,0,0,0
167255_1_E2_0001,1,0,1,0,0,0,0
Prol_Mut4_Mn_GP_HR_1_00001,0,0,1,0,1,0,0
m1h2-peak.0001,0,1,0,0,1,0,0
CS332A_1_2_2Set,1,1,0,0,0,0,0
195706_2_00001,0,0,0,0,0,1,0
c12p3_5_001,0,0,1,0,1,0,0
1100-6_A,0,1,0,0,0,0,0
idp01616ab,0,1,0,0,0,0,0
m1b3-grid-c7g-peak3.0001,0,1,0,0,0,0,0
pap7-8_1_00001,1,1,0,0,0,0,0
208816_1_00001,1,1,1,0,0,0,0
17820_1,0,1,1,0,0,0,0
IDP05595_4GB7.0001,0,1,0,0,0,0,0
93238_1_001,1,1,1,0,0,0,0
109958_1_E2_001,0,1,1,0,0,0,0
omx7-2,0,1,0,0,0,0,0
199437_2_001,0,1,0,0,0,0,0
idp895-5,0,1,1,0,0,0,0
idp00699d,0,1,0,0,0,0,0
pap7-14_1_00001,0,0,0,0,0,1,0
19466_1_E2_001,1,0,0,0,0,0,0
20967_2_001,1,0,1,0,0,0,0
121774_2_001,0,1,0,0,0,0,0
106264_1_E1_001,1,0,0,0,0,0,0
34856_1_E1_001,0,1,0,0,0,0,0
44074_2_001,0,1,0,0,0,0,0
a0_k4.0001,0,0,0,0,0,0,0
67384_1_E1_001,1,0,1,0,0,0,0
20370_1_E2_001,0,0,0,0,0,0,0
amw3-4,1,1,0,0,0,0,0
102581_1_E1_001,1,1,1,0,0,0,0
35388_2_001,0,1,1,0,0,0,0
146507_1_E2_0001,1,1,1,0,0,0,0
12287_1_E1_001,0,1,0,0,0,0,0
11280_4_001,0,1,0,0,0,0,0
81155_2_001,1,0,1,0,0,0,0
201938_2_00001,0,0,1,0,0,0,0
65108_1_E2,1,1,1,0,0,0,0
idp90549_3O6C.0001,0,1,0,0,0,0,0
ebs006-2.0001,0,0,0,0,0,0,0
11188_2_001,1,0,1,0,0,1,0
113324_M2_C5_data.0001,0,1,0,0,0,0,0
c91-in-f3g.0001,0,1,0,0,0,0,0
92029_2_001,1,0,1,0,0,0,0
pos4_jb207r1.0001,0,1,0,0,0,0,0
27006_2_001,1,0,1,0,0,0,0
x251378_r2_001,0,1,1,0,0,0,0
14851_1_001,1,0,1,0,0,0,0
IDP06315_SP1631_collect_Wallberg_June10_2014_0001,0,0,1,0,0,0,0
45453_1_E1_001,1,0,1,0,0,0,0
104978_1_E2_001,1,0,0,0,0,0,0
xtal-1-inf.0001,0,1,0,0,0,0,0
qji2-2,0,1,0,0,0,0,0
67368_2_001,0,1,0,0,0,0,0
218001d9_x0001,1,1,1,0,0,0,0
AK_h6h_f2_2_8_0001,0,0,0,0,1,0,0
idp90820-1_A,0,1,0,0,0,0,0
17328_4_001,1,1,1,0,0,0,0
x251378_001,0,0,1,0,0,0,0
153055_1_E1_0001,1,1,1,0,0,0,0
fdh6-6,0,0,0,0,0,0,0
206411_3_00001,0,0,0,0,0,0,0
dcb-9_2_1_001,0,1,0,0,0,0,0
idp00021b,0,1,0,0,0,0,0
69423_2_001,1,0,1,0,0,0,0
101097_1_E2_001,0,1,1,0,0,0,0
20077_2_001,1,0,1,0,0,0,0
fr6phosINF5B2gly.0001,0,1,0,0,0,0,0
idp95436-1,1,1,0,0,0,1,0
73340_1_E1_001,1,1,1,0,0,0,0
26313_1_E1_001,1,0,1,0,0,0,0
188561_1_E1_001,1,0,0,0,0,0,1
12996_3_001,1,0,0,0,0,0,0
79929_1_E1_001,1,0,1,0,0,0,0
262775a12_z0001,0,1,0,0,0,0,0
178959_1_00001,0,1,0,0,0,0,0
91252-10,0,1,0,0,0,0,0
19381_1_001,0,0,0,0,0,0,1
159525_1_E1_0001,0,1,1,0,0,0,0
148367_1_E1_0001,0,0,0,0,0,0,0
220684e4_x0001,0,0,1,0,0,0,0
169177_1_E1_0001,0,1,1,0,0,0,0
ProlMut8_MnGP_X2_hr_1_00001,0,0,0,0,0,0,0
11820_1_E1_001,0,1,0,0,0,0,0
136609_2_0001,0,1,1,0,0,0,0
1496-a3su-peak1.0001,0,0,0,0,0,1,0
218398g5_x0001,0,0,1,0,0,0,0
erm4-2,1,1,0,0,0,0,0
5847_1_001,0,1,1,0,0,1,0
203140b1_1M_x0001,0,0,1,0,1,0,0
172008_2_001,1,0,1,0,0,0,0
131780_1_E2_0001,0,0,1,0,0,0,0
scl1735-3_2_A,1,0,0,0,0,0,0
104955_2_001,1,1,1,0,0,0,0
75445_2_001,0,0,1,0,0,0,0
186724_1_001,1,0,1,0,0,0,1
ProlMut7_MnGP_22V_5_00001,0,0,0,0,0,0,0
10911_1_001,1,1,1,0,0,0,0
39246_2_001,0,1,1,0,0,0,0
237875c7_x####,0,0,1,0,0,0,0
IDP05583Cwell5_PKa.0001,0,0,0,0,0,0,0
203200_1_E1_00001,0,0,1,0,0,0,0
61537_2_001,0,0,0,0,0,0,0
154138_1_E2_0001,1,1,1,0,0,0,0
139819_1_E2_0001,0,1,1,0,0,0,0
10690_1_E1_001,1,0,0,0,0,0,0
a1f7e-peak.0001,0,1,1,0,0,0,0
xtal_4_scan_D2.0001,0,0,0,0,0,1,0
95186_1_E2,0,1,0,0,0,1,0
197391_1_E1_00001,0,0,1,0,0,0,0
173569_1_00001,1,0,1,0,0,0,0
idp90525l,1,0,0,0,0,0,0
216858d10_y0001,0,1,1,0,0,0,0
19092_2_001,1,1,1,0,0,1,0
wrv7-6b,0,1,0,0,0,0,0
42703_1_E1_001,0,0,1,0,0,0,0
11280_7_E2_001,0,0,0,0,0,0,0
d2x2x7r1.0001,0,0,1,0,0,0,0
vff2-9_16_00001,1,0,1,0,0,0,0
IDP01143-2k,0,1,0,0,0,0,0
206915e11_1MNaI_x0001,0,0,1,0,0,0,0
118334_1_001,1,0,1,0,0,0,0
30589_1_E2,0,0,0,0,0,1,0
101458_1_001,0,1,1,0,0,0,0
IDP91041-2,0,1,1,0,0,0,0
ifb3-8,1,1,0,0,0,1,0
ckc-3_7_1_001,0,1,0,0,0,0,0
idp00340_3TBF.0001,0,1,0,0,0,0,0
183556_2_E2_00001,1,0,1,0,0,0,0
16c35p2_1_E2_121,0,0,1,0,0,0,0
12972_1_E1_001,1,1,0,0,0,0,0
wda5-8,1,1,0,0,0,0,0
119640_1_001,1,0,1,0,0,0,0
36135_1_E1_001,1,0,1,0,0,0,0
119192_1_E2_001,0,1,1,0,0,0,0
29762_1_E1_001,1,1,1,0,0,0,0
m1b3e-fl.0001,0,1,0,0,0,0,0
174211_2_00001,1,1,1,0,0,0,0
IDP05583_PKa.0001,0,1,0,0,0,1,0
lqb7-3,0,1,0,0,0,0,0
203200_1_E2_00001,0,0,1,0,0,0,0
2077R95A_3pk.0001,0,1,1,0,0,0,0
163274_2_0001,0,0,1,0,0,0,0
idp90617-3,0,1,0,0,0,0,0
12c19p1_3_E1_001,0,0,0,0,0,0,0
19456_2_001,0,0,0,0,0,0,0
102975_2_001,1,1,0,0,0,0,0
107366_3_001,1,1,1,0,0,0,0
IDP91966-4,1,1,0,0,0,0,0
99049_1_E2_001,0,0,1,0,0,0,0
14791_1_E1_001,1,1,1,0,0,0,0
138499_1_E2_0001,0,1,0,0,0,0,0
51247_2_001,1,1,0,0,0,1,0
